task_id,filename,new_since_previous_review,readable,width,height,resolution_ok,bottle_proxy_state,bottle_proxy_bbox_xyxy,bottle_proxy_angle_degrees,missing_count,present_items,status,review_status,outside_proxy_pct_gt25,outside_proxy_mean_absdiff,outside_proxy_pct_gt50,sha256,input_image_path,output_path
img2-0011,0011__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_011.png,False,True,1448,1086,True,lying_bar,"[1038, 242, 1264, 477]",136.284,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,2d4064da8aaf6b4f182235880d00d495ff34900ea1225dc197096883ef7a8349,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0011__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_011.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0011__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_011.png
img2-0012,0012__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_012.png,False,True,1448,1086,True,lying_bar,"[888, 354, 1145, 555]",127.528,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,4cb20b3d33a5d758a454d76bcfbf60344196300427379fa0e998f660a0289651,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0012__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_012.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0012__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_012.png
img2-0013,0013__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_013.png,False,True,1448,1086,True,lying_bar,"[202, 297, 451, 507]",50.179,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,f87363fdcf32ec1a7453c1f8cdcc40ecc9ce195b9b5dd4498fa55a7ff4716c53,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0013__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_013.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0013__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_013.png
img2-0014,0014__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_014.png,False,True,1448,1086,True,lying_bar,"[272, 622, 443, 900]",149.357,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,d0387ffad5d2f532f74b7ec373b88493cf81ba2eb8bc2d04eb8f4c24eddf30e1,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0014__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_014.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0014__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_014.png
img2-0015,0015__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_015.png,False,True,1448,1086,True,lying_bar,"[979, 865, 1289, 957]",104.751,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,421f0de6a2b8a560504e9b14871570d70761ad2861a7a3098d1b3b57af71a43b,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0015__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_015.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0015__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_015.png
img2-0016,0016__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_016.png,False,True,1448,1086,True,lying_bar,"[1086, 280, 1299, 527]",139.575,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,74e59017126ad042a60ac793426c779a1ac014cf473da80c6094db2e58f5f12c,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0016__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_016.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0016__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_016.png
img2-0017,0017__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_017.png,False,True,1448,1086,True,upright_dot,"[1378, 986, 1417, 1025]",,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,needs_rework_upright_scale_v2,rework_required_upright_too_small,0.0928,10.424,0.0503,997919c34e0f5f1bc75d59be4c68a726a05176ad56d0765dbd8c203e392c9e03,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0017__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_017.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0017__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_017.png
img2-0018,0018__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_018.png,False,True,1448,1086,True,lying_bar,"[838, 757, 1152, 827]",100.577,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,b5fb7fe70458dcc77117a3f75a50259dfdc4169362764cfd928c54cc8e12c364,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0018__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_018.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0018__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_018.png
img2-0019,0019__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_019.png,False,True,1448,1086,True,lying_bar,"[434, 271, 650, 515]",41.204,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,ccbb80ff4fcb803b4b3ebf12d8cdb4dfb359124f24aad270dd55797d23075483,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0019__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_019.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0019__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_019.png
img2-0020,0020__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_020.png,False,True,1448,1086,True,lying_bar,"[516, 310, 834, 345]",86.18,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,04f2a87a10885efc92bd36ea7730496984aae5dc6606be40afbb0b6daefad01c,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0020__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_020.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0020__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_020.png
img2-0021,0021__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_021.png,False,True,1448,1086,True,lying_bar,"[719, 752, 975, 955]",127.947,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,c29a0b6615071d7407ccb2d384cc2415b3f9e6efb1bf5dba93660246c4346c58,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0021__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_021.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0021__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_021.png
img2-0022,0022__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_022.png,False,True,1448,1086,True,lying_bar,"[894, 429, 1181, 583]",63.146,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,bc9434218bdfab38cad18d4c93356a93738be9ec98a92ff74bde8560c7ccefb9,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0022__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_022.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0022__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_022.png
img2-0023,0023__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_023.png,False,True,1448,1086,True,lying_bar,"[937, 868, 1233, 1005]",113.221,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,0062f85b83edf43b4a328316a8e8b1500bc3ec70d3e04c267c718cef5ae4c725,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0023__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_023.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0023__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_023.png
img2-0024,0024__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_024.png,False,True,1448,1086,True,lying_bar,"[860, 751, 1139, 919]",119.914,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,ddf9366d271c3a01ef14db49e03d4f70486e3d02366236d8390ae264ad0a800f,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0024__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_024.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0024__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_024.png
img2-0025,0025__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_025.png,False,True,1448,1086,True,upright_dot,"[810, 246, 849, 285]",,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,needs_rework_upright_scale_v2,rework_required_upright_too_small,0.342,43.367,0.2786,6ca62118990b2f219a0ec7a9733a35e07ade04bf8395adc4b9ce05e7fa67a419,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0025__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_025.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0025__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_025.png
img2-0026,0026__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_026.png,False,True,1448,1086,True,lying_bar,"[76, 687, 295, 929]",41.878,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,fa5506e9bf442dc2bd1ee3906cc2cf2e541bd19f64593ffe12839abfa33a270e,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0026__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_026.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0026__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_026.png
img2-0027,0027__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_027.png,False,True,1448,1086,True,lying_bar,"[306, 800, 618, 885]",102.889,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,d01570008dc05774c0ea1eeadfe5d5012b4b8e22b958bb0499dcf316aa9e2a8d,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0027__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_027.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0027__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_027.png
img2-0028,0028__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_028.png,False,True,1448,1086,True,lying_bar,"[840, 654, 885, 972]",5.49,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,f498f967df83d1d34bc2b09964e2dba85c4f9a6d4a66cbea01e6dce339145ac4,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0028__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_028.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0028__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_028.png
img2-0029,0029__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_029.png,False,True,1448,1086,True,lying_bar,"[84, 140, 275, 404]",144.77,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,2d090b737cf62c9ca3aa78085d9d85765e1c58d44985035b78a3eb9a7629996b,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0029__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_029.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0029__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_029.png
img2-0030,0030__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_030.png,False,True,1448,1086,True,lying_bar,"[1120, 586, 1423, 699]",108.517,0,bottle_proxy|manual_warranty_service|manual_battery_instruction|manual_download_service|manual_service_qr,completed_visual_reference_copy,ready_visual_review_provenance_risk,0.0,0.0,0.0,353939fc505db2486978a5f83ba1eaf83ca87b8d11be207854aa66e3a5c35498,/mnt/f/CodexWorkspace/assembly_line_optimize/synthetic_1000_atom_proxy_combinations/0030__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_030.png,/mnt/f/CodexWorkspace/assembly_line_optimize/image2_ai_only_1000_atom_combinations/0030__true__missing_0__combo_bottle_proxy__manual_warranty_service__manual_battery_instruction__manual_download_service__manual_service_qr__copy_030.png
